Date Time,A1(5),A2(15),A3(25),A4(35),A5(45),A6(55),A7(65),A8(75),A9(85),A10(95),A11(105),A12(115)
21/5/2022 18:30,31.984,31.203,28.87,20.989,18.764,30.451,30.182,29.743,30.418,31.421,30.439,31.171
21/5/2022 19:00,31.977,31.203,28.833,21.074,18.911,30.43,30.166,29.719,30.424,31.399,30.426,31.154
21/5/2022 19:30,31.984,31.193,28.811,21.105,18.989,30.393,30.107,29.713,30.418,31.415,30.4,31.142
21/5/2022 20:00,32.025,31.177,28.783,21.078,19.014,30.356,30.096,29.737,30.418,31.383,30.407,31.113
21/5/2022 20:30,32.059,31.198,28.783,21.145,19.097,30.334,30.043,29.696,30.396,31.377,30.387,31.09
21/5/2022 21:00,32.086,31.193,28.788,21.221,19.2,30.34,30.032,29.637,30.39,31.377,30.387,31.067
21/5/2022 21:30,32.093,31.219,28.765,21.266,19.314,30.292,30.032,29.619,30.362,31.388,30.387,31.073
21/5/2022 22:00,32.155,31.224,28.738,21.32,19.437,30.276,29.984,29.625,30.346,31.383,30.387,31.056
21/5/2022 22:30,32.148,31.256,28.751,21.365,19.561,30.276,29.962,29.56,30.329,31.388,30.394,31.067
21/5/2022 23:00,32.189,31.282,28.742,21.415,19.666,30.271,29.962,29.554,30.323,31.361,30.387,31.061
21/5/2022 23:30,32.209,31.267,28.701,21.446,19.75,30.249,29.925,29.554,30.312,31.344,30.381,31.067
22/5/2022 0:00,32.202,31.282,28.706,21.469,19.81,30.239,29.893,29.513,30.284,31.323,30.368,31.073
22/5/2022 0:30,32.237,31.303,28.697,21.491,19.865,30.217,29.845,29.507,30.256,31.339,30.361,31.056
22/5/2022 1:00,32.278,31.288,28.688,21.509,19.935,30.233,29.829,29.455,30.223,31.284,30.355,31.05
22/5/2022 1:30,32.326,31.319,28.683,21.527,19.975,30.244,29.824,29.443,30.223,31.29,30.335,31.05
22/5/2022 2:00,32.401,31.325,28.66,21.536,20.036,30.255,29.824,29.425,30.217,31.279,30.309,31.038
22/5/2022 2:30,32.511,31.34,28.656,21.591,20.101,30.255,29.765,29.413,30.201,31.257,30.296,31.033
22/5/2022 3:00,32.607,31.372,28.67,21.604,20.171,30.249,29.77,29.366,30.156,31.219,30.29,31.021
22/5/2022 3:30,32.655,31.43,28.683,21.667,20.232,30.297,29.744,29.384,30.14,31.203,30.251,31.01
22/5/2022 4:00,32.704,31.462,28.72,21.772,20.393,30.302,29.722,29.302,30.112,31.181,30.231,30.992
22/5/2022 4:30,32.587,31.494,28.729,21.94,20.678,30.308,29.68,29.255,30.056,31.137,30.18,30.935
22/5/2022 5:00,30.981,31.187,28.253,21.284,20.323,30.271,29.605,29.156,29.984,31.05,30.134,30.848
22/5/2022 5:30,29.235,30.872,27.838,20.833,19.895,30.223,29.531,29.074,29.912,31.012,30.05,30.785
22/5/2022 6:00,27.559,30.095,27.187,20.061,19.043,30.202,29.456,29.021,29.834,30.947,30.005,30.733
22/5/2022 6:30,25.816,28.831,26.008,18.986,17.72,30.021,29.372,28.911,29.74,30.865,29.934,30.625
22/5/2022 7:00,24.62,27.412,24.606,17.953,15.603,28.614,29.26,28.829,29.668,30.795,29.85,30.539
22/5/2022 7:30,23.788,26.146,23.575,17.272,12.925,25.391,28.907,28.765,29.608,30.724,29.785,30.481
22/5/2022 8:00,23.176,25.237,22.843,16.877,10.862,20.195,28.19,28.678,29.58,30.692,29.74,30.43
22/5/2022 8:30,22.658,24.56,22.141,16.591,9.984,15.701,26.836,28.435,29.514,30.638,29.702,30.39
22/5/2022 9:00,22.117,24.046,21.541,16.351,9.618,13.252,24.257,27.928,29.486,30.589,29.65,30.344
22/5/2022 9:30,21.576,23.63,21.055,16.136,9.417,12.12,20.616,27.023,29.371,30.535,29.567,30.299
22/5/2022 10:00,21.108,23.263,20.637,15.965,9.245,11.606,16.622,25.506,28.998,30.47,29.522,30.236
22/5/2022 10:30,20.713,22.945,20.277,15.816,9.096,11.317,13.851,22.599,27.859,30.341,29.496,30.179
22/5/2022 11:00,20.227,22.684,19.985,15.678,8.983,11.125,12.508,18.268,24.76,29.976,29.432,30.139
22/5/2022 11:30,19.789,22.419,19.753,15.537,8.868,10.976,11.973,14.841,19.894,29.109,29.291,30.071
22/5/2022 12:00,19.405,22.21,19.519,15.417,8.77,10.845,11.697,13.131,15.177,27.203,28.972,30.196
22/5/2022 12:30,19.057,21.98,19.32,15.312,8.694,10.717,11.529,12.366,12.294,23.358,28.213,30.099
22/5/2022 13:00,18.766,21.782,19.138,15.2,8.621,10.607,11.396,12.017,10.965,18.53,26.722,29.708
22/5/2022 13:30,18.492,21.598,18.978,15.103,8.532,10.498,11.285,11.801,10.377,15.006,23.848,29.151
22/5/2022 14:00,18.252,21.41,18.816,14.98,8.463,10.402,11.202,11.68,10.071,13.237,19.695,27.349
22/5/2022 14:30,18.014,21.237,18.68,14.892,8.392,10.31,11.126,11.576,9.911,12.491,16.35,23.526
22/5/2022 15:00,17.845,21.086,18.553,14.796,8.33,10.228,11.037,11.491,9.799,12.091,14.659,19.377
22/5/2022 15:30,17.64,20.94,18.418,14.693,8.263,10.142,10.958,11.417,9.715,11.881,13.966,16.672
22/5/2022 16:00,17.442,20.803,18.318,14.617,8.212,10.058,10.88,11.329,9.644,11.74,13.632,15.4
22/5/2022 16:30,17.291,20.689,18.21,14.503,8.161,9.97,10.805,11.256,9.584,11.63,13.442,14.852
22/5/2022 17:00,17.187,20.557,18.121,14.428,8.101,9.922,10.737,11.183,9.527,11.55,13.307,14.546
22/5/2022 17:30,17.1,20.461,18.006,14.364,8.044,9.844,10.673,11.126,9.471,11.473,13.203,14.378
22/5/2022 18:00,17.007,20.339,17.91,14.27,8.001,9.786,10.612,11.058,9.414,11.396,13.114,14.239
22/5/2022 18:30,16.955,20.243,17.821,14.191,7.961,9.725,10.548,10.99,9.371,11.344,13.024,14.113
22/5/2022 19:00,16.94,20.165,17.748,14.12,7.907,9.665,10.481,10.933,9.322,11.268,12.953,14.015
22/5/2022 19:30,16.904,20.087,17.667,14.056,7.854,9.607,10.428,10.872,9.282,11.205,12.882,13.914
22/5/2022 20:00,16.868,20.013,17.609,13.974,7.811,9.55,10.374,10.808,9.23,11.164,12.807,13.838
22/5/2022 20:30,16.842,19.931,17.546,13.892,7.775,9.493,10.314,10.76,9.184,11.098,12.741,13.745
22/5/2022 21:00,16.806,19.862,17.47,13.826,7.739,9.445,10.278,10.718,9.141,11.06,12.692,13.669
22/5/2022 21:30,16.781,19.815,17.408,13.759,7.706,9.395,10.228,10.666,9.098,11.009,12.648,13.597
22/5/2022 22:00,16.719,19.75,17.331,13.692,7.67,9.338,10.172,10.614,9.066,10.961,12.582,13.522
22/5/2022 22:30,16.699,19.694,17.288,13.641,7.624,9.291,10.115,10.565,9.027,10.92,12.543,13.45
22/5/2022 23:00,16.668,19.639,17.223,13.589,7.592,9.257,10.076,10.532,8.978,10.869,12.477,13.386
22/5/2022 23:30,16.617,19.583,17.175,13.531,7.566,9.213,10.023,10.476,8.955,10.852,12.438,13.323
23/5/2022 0:00,16.597,19.549,17.143,13.476,7.536,9.178,9.977,10.45,8.923,10.801,12.376,13.252
23/5/2022 0:30,16.577,19.51,17.114,13.446,7.501,9.132,9.931,10.395,8.884,10.75,12.333,13.205
23/5/2022 1:00,16.551,19.536,17.089,13.391,7.471,9.097,9.892,10.358,8.858,10.719,12.302,13.149
23/5/2022 1:30,16.577,19.51,17.024,13.348,7.436,9.057,9.853,10.328,8.804,10.689,12.263,13.09
23/5/2022 2:00,31.8,29.573,17.262,13.311,7.404,9.02,9.821,10.288,8.781,10.635,12.229,13.039
23/5/2022 2:30,31.888,30.778,29.135,19.939,11.146,9.032,9.785,10.244,8.768,10.608,12.172,13
23/5/2022 3:00,31.922,30.757,29.08,20.131,13.497,15.86,11.543,10.226,8.743,10.574,12.125,12.938
23/5/2022 3:30,32.093,30.715,29.025,19.956,13.526,16.828,16.791,13.773,9.001,10.544,12.082,12.891
23/5/2022 4:00,32.237,30.71,28.998,19.834,13.387,16.886,17.282,16.992,13.07,11.191,12.064,12.844
23/5/2022 4:30,32.291,30.725,28.993,19.735,13.237,16.771,17.312,17.483,15.148,15.382,14.105,13.446
23/5/2022 5:00,32.346,30.767,28.66,19.665,13.116,16.551,17.265,17.464,15.378,16.799,17.057,17.16
23/5/2022 5:30,32.36,30.809,28.624,19.626,13.029,16.406,17.174,17.436,15.329,16.977,17.751,18.792
23/5/2022 6:00,32.346,30.799,28.611,19.604,12.983,16.272,17.028,17.385,15.276,16.936,17.803,19.033
23/5/2022 6:30,32.339,30.804,28.579,19.544,12.942,16.168,16.882,17.274,15.206,16.899,17.782,19.009
23/5/2022 7:00,32.346,30.846,28.533,19.54,12.888,16.092,16.762,17.14,15.136,16.828,17.751,18.963
23/5/2022 7:30,32.319,30.872,28.497,19.527,12.864,16.064,16.705,17.034,15.066,16.803,17.731,18.945
23/5/2022 8:00,32.291,30.893,28.515,19.531,12.884,16.06,16.655,16.974,15.034,16.791,17.762,19.009
23/5/2022 8:30,32.202,30.94,28.493,19.548,12.905,16.084,16.696,16.951,14.977,16.766,17.854,19.734
23/5/2022 9:00,32.141,30.961,28.529,19.57,12.925,16.136,16.705,16.946,14.985,16.836,18.464,25.503
23/5/2022 9:30,31.997,30.977,28.515,19.583,12.934,16.168,16.75,16.983,15.022,17.123,22.483,29.748
23/5/2022 10:00,31.895,31.008,28.538,19.579,12.95,16.212,16.804,17.048,15.173,18.877,27.376,30.59
23/5/2022 10:30,31.739,30.993,28.547,19.604,13.004,16.268,16.862,17.149,15.577,24.291,29.093,30.963
23/5/2022 11:00,31.644,30.977,28.515,19.63,13,16.297,16.924,17.288,17.223,28.687,29.869,31.194
23/5/2022 11:30,31.562,30.977,28.511,19.613,13.012,16.345,17.019,17.543,21.122,30.083,30.329,31.316
23/5/2022 12:00,31.501,30.945,28.488,19.626,13.045,16.393,17.115,18.344,25.437,30.595,30.582,31.408
23/5/2022 12:30,31.447,30.903,28.465,19.626,13.062,16.47,17.249,20.569,28.231,30.898,30.635,31.478
23/5/2022 13:00,31.386,30.877,28.474,19.617,13.075,16.507,17.547,23.51,29.277,31.099,30.641,31.489
23/5/2022 13:30,31.352,30.835,28.429,19.604,13.066,16.58,18.15,25.632,29.746,31.23,30.641,31.507
23/5/2022 14:00,31.325,30.814,28.415,19.587,13.062,16.624,19.207,26.837,29.951,31.355,30.576,31.542
23/5/2022 14:30,31.264,30.804,28.411,19.604,13.116,16.665,20.584,27.574,30.128,31.405,30.537,31.571
23/5/2022 15:00,31.217,30.767,28.406,19.596,13.112,16.767,22.045,28.06,30.229,31.454,30.55,31.606
23/5/2022 15:30,31.231,30.767,28.443,19.587,13.129,16.845,23.411,28.429,30.323,31.47,30.53,31.623
23/5/2022 16:00,31.237,30.736,28.456,19.609,13.141,17.037,24.677,28.719,30.368,31.503,30.511,31.617
23/5/2022 16:30,31.237,30.725,28.488,19.635,13.17,17.285,25.761,28.963,30.424,31.547,30.498,31.577
23/5/2022 17:00,31.251,30.741,28.506,19.665,13.203,17.713,26.633,29.138,30.452,31.552,30.537,31.565
23/5/2022 17:30,31.312,30.751,28.533,19.674,13.245,18.341,27.281,29.238,30.452,31.591,30.543,31.495
23/5/2022 18:00,31.345,30.793,28.574,19.687,13.262,19.156,27.713,29.39,30.457,31.618,30.569,31.472
23/5/2022 18:30,31.339,30.825,28.633,19.721,13.316,20.204,28.07,29.507,30.48,31.651,30.595,31.408
23/5/2022 19:00,31.318,30.882,28.66,19.782,13.392,21.426,28.33,29.631,30.469,31.673,30.622,31.391
23/5/2022 19:30,31.406,30.898,28.683,19.834,13.497,22.736,28.55,29.666,30.469,31.695,30.641,31.379
23/5/2022 20:00,31.406,30.94,28.711,19.874,13.628,24.052,28.77,29.719,30.474,31.678,30.654,31.35
23/5/2022 20:30,31.427,30.956,28.729,19.93,13.848,25.332,28.944,29.696,30.48,31.695,30.693,31.35
23/5/2022 21:00,31.454,31.014,28.738,20.004,14.152,26.431,29.118,29.719,30.474,31.684,30.733,31.397
23/5/2022 21:30,31.508,31.04,28.761,20.07,14.507,27.297,29.271,29.725,30.457,31.667,30.746,31.408
23/5/2022 22:00,31.562,31.061,28.802,20.127,14.949,27.939,29.398,29.69,30.452,31.662,30.746,31.414
23/5/2022 22:30,31.535,31.108,28.815,20.193,15.401,28.355,29.531,29.654,30.469,31.651,30.739,31.437
23/5/2022 23:00,31.589,31.135,28.847,20.294,15.869,28.712,29.706,29.696,30.48,31.662,30.726,31.46
23/5/2022 23:30,31.657,31.187,28.87,20.377,16.287,29.024,29.834,29.678,30.446,31.646,30.713,31.489
24/5/2022 0:00,31.725,31.209,28.916,20.487,16.688,29.275,29.898,29.66,30.48,31.64,30.7,31.472
24/5/2022 0:30,31.759,31.256,28.92,20.567,17.013,29.484,29.925,29.637,30.463,31.662,30.7,31.484
24/5/2022 1:00,31.807,31.298,28.934,20.655,17.299,29.679,29.936,29.619,30.452,31.684,30.713,31.472
24/5/2022 1:30,31.895,31.335,28.966,20.726,17.502,29.837,29.941,29.625,30.435,31.667,30.713,31.46
24/5/2022 2:00,31.916,31.372,28.998,20.806,17.739,29.926,29.952,29.601,30.463,31.684,30.7,31.449
24/5/2022 2:30,31.963,31.409,29.03,20.877,17.924,29.974,29.925,29.619,30.429,31.662,30.713,31.426
24/5/2022 3:00,32.032,31.457,29.053,20.962,18.135,30.058,29.968,29.601,30.424,31.657,30.733,31.42
24/5/2022 3:30,31.997,31.504,29.066,21.034,18.323,30.117,29.973,29.637,30.424,31.64,30.706,31.42
24/5/2022 4:00,32.018,31.536,29.117,21.114,18.521,30.18,29.984,29.619,30.435,31.651,30.719,31.437
24/5/2022 4:30,32.066,31.568,29.13,21.199,18.686,30.233,30.005,29.607,30.418,31.667,30.726,31.46
24/5/2022 5:00,32.12,31.621,29.144,21.257,18.828,30.26,30.016,29.637,30.429,31.651,30.687,31.466
24/5/2022 5:30,32.127,31.663,29.176,21.311,18.969,30.313,30.027,29.625,30.457,31.646,30.713,31.449
24/5/2022 6:00,32.134,31.695,29.19,21.379,19.082,30.366,30.037,29.678,30.441,31.64,30.68,31.46
24/5/2022 6:30,32.12,31.701,29.217,21.428,19.215,30.377,30.027,29.607,30.452,31.657,30.687,31.466
24/5/2022 7:00,32.079,31.706,29.213,21.478,19.319,30.43,30.016,29.631,30.435,31.624,30.687,31.431
24/5/2022 7:30,32.004,31.748,29.227,21.514,19.432,30.441,30.032,29.643,30.429,31.607,30.654,31.426
24/5/2022 8:00,31.922,31.711,29.204,21.527,19.482,30.499,30.059,29.66,30.396,31.602,30.641,31.414
24/5/2022 8:30,31.888,31.706,29.213,21.545,19.527,30.536,30.064,29.625,30.418,31.607,30.635,31.385
24/5/2022 9:00,31.854,31.685,29.181,21.591,19.591,30.574,30.102,29.637,30.396,31.585,30.602,31.391
24/5/2022 9:30,31.8,31.632,29.149,21.577,19.641,30.627,30.118,29.637,30.396,31.558,30.602,31.385
24/5/2022 10:00,31.739,31.6,29.121,21.64,19.721,30.686,30.15,29.654,30.429,31.569,30.609,31.356
24/5/2022 10:30,31.644,31.563,29.089,21.591,19.716,30.723,30.182,29.666,30.435,31.547,30.615,31.356
24/5/2022 11:00,31.549,31.526,29.048,21.437,19.561,30.793,30.214,29.643,30.441,31.574,30.569,31.356
24/5/2022 11:30,31.447,31.457,29.011,21.397,19.497,30.836,30.263,29.69,30.457,31.585,30.569,31.345
24/5/2022 12:00,31.345,31.399,29.007,21.482,19.601,30.873,30.279,29.702,30.452,31.591,30.595,31.362
24/5/2022 12:30,31.264,31.33,28.966,21.437,19.566,30.911,30.349,29.766,30.457,31.596,30.595,31.35
24/5/2022 13:00,31.21,31.24,28.92,21.401,19.522,30.953,30.354,29.802,30.502,31.635,30.595,31.339
24/5/2022 13:30,31.17,31.166,28.847,21.338,19.502,31.012,30.386,29.79,30.513,31.646,30.602,31.356
24/5/2022 14:00,31.217,31.093,28.788,21.334,19.492,31.071,30.44,29.867,30.519,31.64,30.615,31.368
24/5/2022 14:30,31.231,31.024,28.715,21.266,19.472,31.125,30.472,29.855,30.569,31.657,30.622,31.368
24/5/2022 15:00,31.258,30.961,28.651,21.253,19.452,31.168,30.51,29.867,30.558,31.662,30.667,31.374
24/5/2022 15:30,31.278,30.893,28.57,21.213,19.423,31.147,30.548,29.914,30.569,31.695,30.654,31.385
24/5/2022 16:00,31.325,30.872,28.511,21.204,19.423,31.141,30.596,29.967,30.592,31.684,30.661,31.374
24/5/2022 16:30,31.366,30.835,28.461,21.19,19.383,31.131,30.629,29.973,30.608,31.678,30.687,31.379
24/5/2022 17:00,31.379,30.804,28.434,21.172,19.373,31.125,30.645,29.991,30.636,31.695,30.68,31.374
24/5/2022 17:30,31.447,30.783,28.393,21.159,19.368,31.071,30.704,29.967,30.642,31.733,30.674,31.397
24/5/2022 18:00,31.501,30.741,28.343,21.154,19.368,31.045,30.694,29.997,30.659,31.75,30.693,31.379
24/5/2022 18:30,31.542,30.757,28.248,21.141,19.338,30.986,30.677,29.961,30.636,31.75,30.713,31.402
24/5/2022 19:00,31.582,30.72,28.235,21.114,19.333,30.943,30.71,29.955,30.614,31.739,30.706,31.408
24/5/2022 19:30,31.65,30.694,28.185,21.101,19.333,30.878,30.683,29.926,30.614,31.733,30.693,31.397
24/5/2022 20:00,31.677,30.689,28.122,21.078,19.329,30.825,30.634,29.867,30.569,31.711,30.706,31.397
24/5/2022 20:30,31.732,30.668,28.095,21.092,19.333,30.766,30.602,29.885,30.569,31.695,30.674,31.385
24/5/2022 21:00,31.745,30.631,28.054,21.092,19.338,30.713,30.596,29.837,30.569,31.689,30.674,31.368
24/5/2022 21:30,31.752,30.626,28.041,21.092,19.338,30.654,30.553,29.831,30.552,31.673,30.667,31.356
24/5/2022 22:00,31.827,30.647,28.032,21.083,19.383,30.606,30.537,29.802,30.519,31.646,30.648,31.35
24/5/2022 22:30,31.868,30.673,28.023,21.101,19.353,30.547,30.494,29.814,30.48,31.64,30.628,31.333
24/5/2022 23:00,31.929,30.678,28.009,21.11,19.388,30.52,30.419,29.808,30.469,31.629,30.622,31.321
24/5/2022 23:30,31.95,30.689,27.978,21.096,19.393,30.483,30.402,29.814,30.418,31.596,30.609,31.316
25/5/2022 0:00,31.977,30.694,27.991,21.114,19.423,30.467,30.375,29.784,30.407,31.563,30.582,31.298
25/5/2022 0:30,31.997,30.704,28.032,21.087,19.418,30.451,30.332,29.766,30.374,31.563,30.556,31.287
25/5/2022 1:00,32.004,30.699,28.005,21.105,19.437,30.43,30.322,29.784,30.351,31.53,30.55,31.281
25/5/2022 1:30,32.032,30.72,28.05,21.087,19.432,30.43,30.268,29.778,30.329,31.47,30.517,31.269
25/5/2022 2:00,32.052,30.725,28.027,21.078,19.413,30.371,30.252,29.772,30.284,31.459,30.485,31.235
25/5/2022 2:30,32.038,30.736,28.023,21.087,19.442,30.371,30.22,29.761,30.307,31.454,30.478,31.206
25/5/2022 3:00,32.032,30.751,28.014,21.065,19.437,30.361,30.193,29.761,30.284,31.437,30.433,31.217
25/5/2022 3:30,32.045,30.757,28.005,21.065,19.442,30.356,30.177,29.761,30.295,31.415,30.446,31.177
25/5/2022 4:00,32.038,30.772,28.023,21.042,19.437,30.35,30.171,29.731,30.295,31.405,30.4,31.142
25/5/2022 4:30,32.079,30.778,28.018,21.042,19.447,30.366,30.161,29.702,30.312,31.388,30.4,31.136
25/5/2022 5:00,32.12,30.778,28.032,21.042,19.437,30.34,30.134,29.684,30.301,31.372,30.348,31.113
25/5/2022 5:30,32.196,30.778,28.032,21.042,19.447,30.361,30.123,29.684,30.329,31.361,30.368,31.131
25/5/2022 6:00,32.23,30.788,28.036,21.065,19.432,30.356,30.102,29.654,30.346,31.35,30.335,31.108
25/5/2022 6:30,32.291,30.835,28.045,21.042,19.432,30.345,30.091,29.666,30.346,31.328,30.335,31.067
25/5/2022 7:00,32.394,30.856,28.059,21.087,19.462,30.377,30.102,29.643,30.357,31.312,30.342,31.073
25/5/2022 7:30,32.435,30.882,28.018,21.114,19.502,30.366,30.107,29.631,30.357,31.306,30.277,31.027
25/5/2022 8:00,32.291,30.856,28.018,21.208,19.581,30.366,30.043,29.607,30.346,31.279,30.251,31.01
25/5/2022 8:30,31.888,30.846,28.18,21.347,19.716,30.356,30.037,29.549,30.323,31.246,30.199,30.958
25/5/2022 9:00,29.907,30.433,27.731,20.82,19.512,30.26,29.962,29.466,30.262,31.208,30.141,30.883
25/5/2022 9:30,27.777,29.975,27.062,20.206,19.028,30.196,29.904,29.402,30.206,31.175,30.076,30.825
25/5/2022 10:00,25.897,29.004,26.2,19.234,17.987,30.111,29.84,29.325,30.151,31.121,30.037,30.762
25/5/2022 10:30,24.19,27.741,24.973,18.245,16.356,29.416,29.792,29.273,30.095,31.11,29.96,30.67
25/5/2022 11:00,23.028,26.424,23.818,17.473,13.814,27.054,29.6,29.22,30.028,31.066,29.901,30.602
25/5/2022 11:30,22.181,25.285,22.933,16.967,11.247,21.824,28.965,29.162,29.956,31.028,29.856,30.539
25/5/2022 12:00,21.524,24.399,22.263,16.627,10.087,16.478,27.548,28.975,29.917,30.979,29.792,30.476
25/5/2022 12:30,20.984,23.742,21.625,16.339,9.651,13.451,24.942,28.366,29.884,30.952,29.753,30.459
25/5/2022 13:00,20.483,23.226,21.086,16.14,9.424,12.17,21.167,27.557,29.845,30.925,29.715,30.384
25/5/2022 13:30,20.032,22.803,20.593,15.914,9.238,11.599,17.024,26.098,29.464,30.892,29.702,30.333
25/5/2022 14:00,19.63,22.46,20.191,15.765,9.107,11.31,14.11,23.504,28.583,30.849,29.65,30.293
25/5/2022 14:30,19.291,22.151,19.819,15.58,8.98,11.085,12.65,19.447,26.028,30.524,29.618,30.259
25/5/2022 15:00,18.949,21.889,19.573,15.448,8.85,10.912,12.023,15.687,21.628,29.944,29.567,30.19
25/5/2022 15:30,18.669,21.651,19.313,15.289,8.749,10.758,11.732,13.522,16.71,28.42,29.304,30.122
25/5/2022 16:00,18.449,21.446,19.096,15.161,8.656,10.637,11.553,12.582,13.166,25.534,28.801,30.077
25/5/2022 16:30,18.263,21.281,18.922,15.007,8.566,10.518,11.421,12.167,11.337,20.957,27.768,30.048
25/5/2022 17:00,18.157,21.095,18.744,14.896,8.474,10.412,11.302,11.919,10.512,16.576,25.76,29.652
25/5/2022 17:30,18.008,20.922,18.587,14.785,8.385,10.306,11.168,11.758,10.125,13.934,22.285,28.787
25/5/2022 18:00,17.908,20.803,18.444,14.655,8.31,10.214,11.071,11.642,9.931,12.75,18.199,26.226
25/5/2022 18:30,17.808,20.689,18.318,14.545,8.242,10.11,10.975,11.56,9.806,12.184,15.487,22.063
25/5/2022 19:00,17.74,20.566,18.206,14.447,8.165,10.009,10.904,11.467,9.725,11.913,14.271,18.261
25/5/2022 19:30,17.661,20.479,18.124,14.345,8.104,9.918,10.812,11.379,9.654,11.747,13.769,16.108
25/5/2022 20:00,17.619,20.378,18.021,14.251,8.034,9.851,10.744,11.306,9.604,11.63,13.51,15.169
25/5/2022 20:30,17.541,20.274,17.932,14.15,7.987,9.777,10.663,11.252,9.551,11.546,13.365,14.715
25/5/2022 21:00,17.51,20.196,17.836,14.075,7.917,9.706,10.582,11.172,9.497,11.455,13.239,14.476
25/5/2022 21:30,17.437,20.135,17.759,13.982,7.864,9.639,10.511,11.088,9.447,11.4,13.132,14.304
25/5/2022 22:00,17.411,20.052,17.693,13.907,7.811,9.569,10.428,11.024,9.398,11.337,13.06,14.178
25/5/2022 22:30,17.369,19.988,17.598,13.844,7.752,9.502,10.364,10.974,9.342,11.274,12.989,14.08
25/5/2022 23:00,17.343,19.918,17.535,13.759,7.716,9.449,10.304,10.891,9.309,11.223,12.922,13.971
25/5/2022 23:30,17.307,19.858,17.455,13.678,7.664,9.376,10.244,10.831,9.256,11.167,12.842,13.878
26/5/2022 0:00,17.296,19.793,17.397,13.633,7.614,9.326,10.162,10.782,9.22,11.119,12.776,13.806
26/5/2022 0:30,17.255,19.729,17.331,13.578,7.579,9.278,10.115,10.7,9.17,11.057,12.692,13.705
26/5/2022 1:00,17.198,19.673,17.277,13.49,7.533,9.222,10.056,10.666,9.131,11.012,12.63,13.617
26/5/2022 1:30,17.156,19.626,17.226,13.443,7.494,9.178,10.004,10.614,9.089,10.968,12.578,13.526
26/5/2022 2:00,17.141,19.562,17.147,13.391,7.462,9.128,9.954,10.547,9.046,10.917,12.529,13.458
26/5/2022 2:30,17.094,19.523,17.103,13.326,7.436,9.079,9.899,10.495,9.007,10.876,12.464,13.371
26/5/2022 3:00,17.079,19.467,17.045,13.275,7.397,9.029,9.84,10.458,8.959,10.831,12.429,13.303
26/5/2022 3:30,17.053,19.429,17.006,13.217,7.349,8.986,9.801,10.387,8.92,10.787,12.372,13.236
26/5/2022 4:00,17.033,19.365,16.945,13.18,7.333,8.942,9.749,10.325,8.887,10.74,12.32,13.169
26/5/2022 4:30,16.976,19.327,16.909,13.13,7.298,8.899,9.704,10.284,8.842,10.696,12.276,13.094
26/5/2022 5:00,16.981,19.301,16.858,13.075,7.272,8.865,9.652,10.244,8.813,10.658,12.22,13.039
26/5/2022 5:30,16.966,19.25,16.808,13.028,7.237,8.838,9.6,10.182,8.778,10.614,12.172,12.985
26/5/2022 6:00,16.955,19.208,16.769,12.999,7.218,8.801,9.558,10.149,8.746,10.577,12.146,12.907
26/5/2022 6:30,16.878,19.191,16.726,12.953,7.186,8.761,9.53,10.076,8.707,10.537,12.095,12.875
26/5/2022 7:00,16.806,19.118,16.676,12.899,7.164,8.734,9.485,10.05,8.669,10.497,12.043,12.798
26/5/2022 7:30,16.725,19.101,16.658,12.877,7.154,8.7,9.443,10.025,8.643,10.466,12,12.751
26/5/2022 8:00,16.638,19.055,16.604,12.845,7.126,8.679,9.395,9.97,8.608,10.423,11.966,12.704
26/5/2022 8:30,16.521,19.004,16.565,12.798,7.094,8.639,9.373,9.938,8.58,10.383,11.923,12.646
